loser_id,loser_name,nemesis_id,nemesis_name,n_match_lost
3009,Teresia Londol,1393,Eliessa Vanlangendonck,1
3009,Teresia Londol,1982,Sandra Samir,1
3009,Teresia Londol,3688,Ani Amiraghyan,1
3009,Teresia Londol,1902,Federica Arcidiacono,1
3010,Ashmitha Easwaramurthi,6979,Vaidehi Chaudhari,3
3011,Aminat Quadri,698,Deniz Khazaniuk,1
3011,Aminat Quadri,2150,Alexandra Riley,1
3012,Sofia Booth,2934,Giorgia Pinto,1
3012,Sofia Booth,2023,Nina Stadler,1
3012,Sofia Booth,2188,Pauline Payet,1
3012,Sofia Booth,1978,Fatma Al Nabhani,1
3012,Sofia Booth,2271,Alice Garcia,1
3012,Sofia Booth,1568,Polina Golubovskaya,1
3012,Sofia Booth,4087,Vanja Klaric,1
3012,Sofia Booth,1184,Fiona Codino,1
3013,Christina Shakovets,7421,Alina Michalitsch,1
3013,Christina Shakovets,1677,Tricia Mar,1
3013,Christina Shakovets,2231,Vlada Ekshibarova,1
3013,Christina Shakovets,2031,Clemence Fayol,1
3013,Christina Shakovets,2495,Maya Tahan,1
3013,Christina Shakovets,6468,Ashlyn Krueger,1
3013,Christina Shakovets,1858,Elizabeth Mandlik,1
3013,Christina Shakovets,6969,Oleksandra Gorchanyuk,1
3013,Christina Shakovets,2021,Erika Vogelsang,1
3013,Christina Shakovets,1834,Yuliana Lizarazo,1
3013,Christina Shakovets,1544,Daria Kruzhkova,1
3013,Christina Shakovets,1286,Fernanda Brito,1
3013,Christina Shakovets,1560,Elina Vikhryanova,1
3013,Christina Shakovets,500,Kaja Juvan,1
3013,Christina Shakovets,1925,Katerina Krizova,1
3013,Christina Shakovets,3165,Cemre Anil,1
3013,Christina Shakovets,2344,Alexandra Perper,1
3013,Christina Shakovets,1699,Petra Januskova,1
3013,Christina Shakovets,1518,Oleksandra Korashvili,1
3013,Christina Shakovets,900,Polina Monova,1
3013,Christina Shakovets,2310,Valeria Gorlats,1
3013,Christina Shakovets,648,Greetje Minnen,1
3013,Christina Shakovets,1776,Ana Veselinovic,1
3013,Christina Shakovets,2039,Melanie Klaffner,1
3013,Christina Shakovets,1888,Victoria Muntean,1
3013,Christina Shakovets,2000,Brenda Njuki,1
3014,Zorica Spasojevic,1568,Polina Golubovskaya,1
3014,Zorica Spasojevic,1496,Kristina Ostojic,1
3014,Zorica Spasojevic,1355,Karolina Novotna,1
3014,Zorica Spasojevic,3659,Ana Savic,1
3014,Zorica Spasojevic,1368,Jana Jablonovska,1
3015,Anja Gal,6869,Iulia Marko,1
3015,Anja Gal,2638,Natasha Piludu,1
3015,Anja Gal,3191,Daria Nazarkina,1
3015,Anja Gal,1907,Nastja Kolar,1
3015,Anja Gal,1387,Manca Pislak,1
3015,Anja Gal,1393,Eliessa Vanlangendonck,1
3015,Anja Gal,1372,Natalia Vajdova,1
3015,Anja Gal,568,Xin Yu Wang,1
3015,Anja Gal,1578,Carolina Meligeni Rodrigues Alves,1
3015,Anja Gal,4096,Perla Nieuwboer,1
3015,Anja Gal,1437,Julyette Maria Josephine Steur,1
3015,Anja Gal,1649,Andreea Prisacariu,1
3015,Anja Gal,2366,Ines Nicault,1
3015,Anja Gal,1652,Ioana Gaspar,1
3015,Anja Gal,2684,Ema Vasic,1
3015,Anja Gal,1634,Elena Teodora Cadar,1
3016,Sara Palcic,2090,Verena Hofer,1
3016,Sara Palcic,2044,Anna Maria Procacci,1
3016,Sara Palcic,1498,Doroteja Eric,1
3016,Sara Palcic,1872,Diana Sumova,1
3017,Dunja Stamenkovic,1850,Despina Papamichail,1
3017,Dunja Stamenkovic,1502,Tijana Spasojevic,1
3017,Dunja Stamenkovic,1537,Vivian Wolff,1
3018,Elena Milovanovic,1402,Ines Ibbou,2
3018,Elena Milovanovic,1493,Satsuki Takamura,2
3019,Rebeka Stolmar,1352,Gabriela Pantuckova,2
3020,Teodora Ristic,1507,Jelena Stojanovic,1
3020,Teodora Ristic,1900,Alona Fomina,1
3021,Isidora Zivkovic,2518,Luca Nagymihaly,1
3021,Isidora Zivkovic,1380,Ana Biskic,1
3022,Andjela Skrobonja,2233,Tena Lukas,1
3022,Andjela Skrobonja,1993,Barbara Bonic,1
3022,Andjela Skrobonja,1631,Petia Arshinkova,1
3022,Andjela Skrobonja,1393,Eliessa Vanlangendonck,1
3022,Andjela Skrobonja,1850,Despina Papamichail,1
3022,Andjela Skrobonja,1362,Lea Boskovic,1
3023,Noa Krznaric,1158,Anne Schaefer,1
3023,Noa Krznaric,3254,Ellie Halbauer,1
3023,Noa Krznaric,470,Raluca Georgiana Serban,1
3023,Noa Krznaric,1511,Irina Fetecau,1
3023,Noa Krznaric,1501,Nefisa Berberovic,1
3023,Noa Krznaric,1400,Mirjam Bjorklund,1
3023,Noa Krznaric,6997,Lucie Nguyen Tan,1
3023,Noa Krznaric,1357,Anastasia Detiuc,1
3023,Noa Krznaric,9063,Sophie Greiner,1
3023,Noa Krznaric,6794,Sinja Kraus,1
3023,Noa Krznaric,9107,Fatma Idrizovic,1
3024,Tamara Malesevic,1357,Anastasia Detiuc,2
3024,Tamara Malesevic,1928,Lena Rueffer,2
3025,Eleni Christofi,2588,Nicole Khirin,1
3025,Eleni Christofi,2423,Zoziya Kardava,1
3025,Eleni Christofi,1850,Despina Papamichail,1
3025,Eleni Christofi,1307,Aleksandra Wozniak,1
3025,Eleni Christofi,1932,Martina Colmegna,1
3025,Eleni Christofi,775,Diana Marcinkevica,1
3026,Jana Bojovic,1433,Lisa Ponomar,1
3026,Jana Bojovic,1509,Ani Vangelova,1
3026,Jana Bojovic,6940,Sofia Milatova,1
3026,Jana Bojovic,1904,Martina Kudelova,1
3026,Jana Bojovic,1554,Valeriya Urzhumova,1
3026,Jana Bojovic,7952,Darja Semenistaja,1
3026,Jana Bojovic,7093,Eva Garkusha,1
3026,Jana Bojovic,1905,Yuliya Lysa,1
3026,Jana Bojovic,2527,Dorka Drahota Szabo,1
3026,Jana Bojovic,7020,Diletta Cherubini,1
3026,Jana Bojovic,7131,Eszter Meri,1
3026,Jana Bojovic,2233,Tena Lukas,1
3026,Jana Bojovic,1459,Oana Georgeta Simion,1
3026,Jana Bojovic,7671,Marina Stakusic,1
3026,Jana Bojovic,3014,Zorica Spasojevic,1
3026,Jana Bojovic,823,Vlada Koval,1
3026,Jana Bojovic,1813,Dabin Kim,1
3026,Jana Bojovic,2236,Helene Pellicano,1
3026,Jana Bojovic,2958,Georgia Andreea Craciun,1
3026,Jana Bojovic,2332,Oona Orpana,1
3026,Jana Bojovic,1858,Elizabeth Mandlik,1
3027,Katarina Adamovic,1497,Tamara Curovic,1
3027,Katarina Adamovic,1694,Ronit Yurovsky,1
3028,Giorgia Di Muzio,1497,Tamara Curovic,1
3029,Aleksandra Stankovic,1631,Petia Arshinkova,1
3029,Aleksandra Stankovic,2525,Veronika Erjavec,1
3029,Aleksandra Stankovic,3191,Daria Nazarkina,1
3029,Aleksandra Stankovic,1513,Bojana Markovic,1
3030,Mila Masic,2939,Iana Tishchenko,1
3030,Mila Masic,2122,Jovana Vukovic,1
3030,Mila Masic,9740,Lexington Reed,1
3030,Mila Masic,1505,Kristina Schmiedlova,1
3030,Mila Masic,6477,Nastasja Mariana Schunk,1
3030,Mila Masic,6233,Katherine Westbury,1
3031,Vera Markovic,1568,Polina Golubovskaya,1
3031,Vera Markovic,1478,Natalia Siedliska,1
3032,Katarina Kostic,1509,Ani Vangelova,1
3032,Katarina Kostic,1371,Nina Alibalic,1
3032,Katarina Kostic,2998,Evgeniya Levashova,1
3032,Katarina Kostic,1993,Barbara Bonic,1
3032,Katarina Kostic,1986,Szabina Szlavikovics,1
3032,Katarina Kostic,3031,Vera Markovic,1
3032,Katarina Kostic,2856,Izabela Gabriela Novac,1
3032,Katarina Kostic,7627,Marina Pavkovic,1
3032,Katarina Kostic,3018,Elena Milovanovic,1
3033,Jovana Peric,3984,Barbara Dessolis,1
3033,Jovana Peric,3220,Maria Manilova,1
3033,Jovana Peric,1839,Marta Lesniak,1
3033,Jovana Peric,1330,Ivana Popovic,1
3033,Jovana Peric,3165,Cemre Anil,1
3033,Jovana Peric,1873,Karolina Kubanova,1
3033,Jovana Peric,3224,Anastasiya Poplavska,1
3033,Jovana Peric,2525,Veronika Erjavec,1
3033,Jovana Peric,7935,Valeria Koussenkova,1
3033,Jovana Peric,7608,Emma Hubekova,1
3033,Jovana Peric,7002,Anastasia Piangerelli,1
3033,Jovana Peric,7038,Carmen Garri Murcia,1
3034,Adithya Karunaratne,1452,Ganna Poznikhirenko,2
3034,Adithya Karunaratne,2210,Ines Murta,2
3034,Adithya Karunaratne,1408,Leonie Kung,2
3035,Sasha Alexander,4012,Arina Taluenko,1
3035,Sasha Alexander,3792,Maria Martinez Martinez,1
3035,Sasha Alexander,1792,Sai Samhitha Chamarthi,1
3035,Sasha Alexander,2339,Alice Gillan,1
3035,Sasha Alexander,1219,Zeel Desai,1
3036,Csilla Fodor,545,Maria Jose Portillo Ramirez,1
3036,Csilla Fodor,1799,Ye Xin Ma,1
3036,Csilla Fodor,1798,Rishika Sunkara,1
3037,Louise Lampla,2193,Josephine Boualem,3
3038,Teertha Iska,1802,Sowjanya Bavisetti,1
3038,Teertha Iska,2024,Ola Abou Zekry,1
3038,Teertha Iska,1792,Sai Samhitha Chamarthi,1
3038,Teertha Iska,1833,Melisa Morales,1
3038,Teertha Iska,1227,Natasha Palha,1
3038,Teertha Iska,1428,Britt Geukens,1
3039,Pei Ju Chien,1308,Aleksandrina Naydenova,1
3039,Pei Ju Chien,2513,I Hsuan Cho,1
3039,Pei Ju Chien,3931,Rifanty Kahfiani,1
3039,Pei Ju Chien,7212,Shiori Fukuda,1
3039,Pei Ju Chien,1497,Tamara Curovic,1
3039,Pei Ju Chien,2023,Nina Stadler,1
3039,Pei Ju Chien,1768,Mana Ayukawa,1
3039,Pei Ju Chien,2163,Tamachan Momkoonthod,1
3039,Pei Ju Chien,2046,Lavinia Tananta,1
3040,Roshenka Fernando,3309,Paige Mary Hourigan,1
3040,Roshenka Fernando,2584,Tamara Barad Itzhaki,1
3041,Nethmi Himashi Waduge,1193,Beatrice Gumulya,2
3042,Avani Reddy Namireddy,3037,Louise Lampla,1
3043,Dominique Meyer,7200,Klara Ondrejcekova,1
3043,Dominique Meyer,2234,Amandine Cazeaux,1
3043,Dominique Meyer,2362,Chiara Grimm,1
3043,Dominique Meyer,1934,Lucia Bronzetti,1
3044,Valentina Ryser,3144,Carole Monnet,2
3045,Sandy Marti,2874,Malene Helgo,1
3045,Sandy Marti,2823,Draginja Vukovic,1
3045,Sandy Marti,1186,Marine Partaud,1
3045,Sandy Marti,2252,Lisa Sabino,1
3045,Sandy Marti,1854,Jade Suvrijn,1
3045,Sandy Marti,6883,Alexandra Damaschin,1
3045,Sandy Marti,7349,Nadine Keller,1
3045,Sandy Marti,1821,Kirsten Andrea Weedon,1
3045,Sandy Marti,9237,Jasmine Conway,1
3045,Sandy Marti,2230,Emmanuelle Salas,1
3045,Sandy Marti,2655,Anna Turati,1
3045,Sandy Marti,1224,Anna Morgina,1
3045,Sandy Marti,1229,Catalina Pella,1
3045,Sandy Marti,661,Arianne Hartono,1
3045,Sandy Marti,1343,Kajsa Rinaldo Persson,1
3045,Sandy Marti,1376,Iva Primorac,1
3045,Sandy Marti,2060,Andreea Ghitescu,1
3045,Sandy Marti,1445,Johana Markova,1
3045,Sandy Marti,3044,Valentina Ryser,1
3045,Sandy Marti,1179,Vivian Heisen,1
3045,Sandy Marti,2012,Caroline Romeo,1
3045,Sandy Marti,2023,Nina Stadler,1
3045,Sandy Marti,6974,Jantje Tilbuerger,1
3045,Sandy Marti,2942,Joanna Garland,1
3045,Sandy Marti,1410,Emily Arbuthnott,1
3045,Sandy Marti,7077,Sophia Biolay,1
3046,Sina Zuger,2123,Victoria Kan,1
3046,Sina Zuger,1414,Eleonora Molinaro,1
3046,Sina Zuger,2499,Svenja Ochsner,1
3046,Sina Zuger,3396,Costanza Traversi,1
3046,Sina Zuger,3972,Chiara Pusceddu,1
3046,Sina Zuger,2163,Tamachan Momkoonthod,1
3046,Sina Zuger,603,Georgia Brescia,1
3046,Sina Zuger,964,Maria Teresa Torro Flor,1
3046,Sina Zuger,2383,Olga Helmi,1
3046,Sina Zuger,445,Rebecca Marino,1
3046,Sina Zuger,1422,Lara Salden,1
3046,Sina Zuger,1867,Yulia Kulikova,1
3046,Sina Zuger,1854,Jade Suvrijn,1
3046,Sina Zuger,2852,Jessica Crivelletto,1
3047,Valentina Giavazzi,2649,Martina Biagianti,1
3047,Valentina Giavazzi,1419,Marie Temin,1
3047,Valentina Giavazzi,6950,Likhitha Kalava,1
3047,Valentina Giavazzi,1909,Linda Sevcikova,1
3047,Valentina Giavazzi,2364,Franziska Kommer,1
3047,Valentina Giavazzi,4096,Perla Nieuwboer,1
3047,Valentina Giavazzi,7230,Iuliia Nikitina,1
3047,Valentina Giavazzi,3403,Aurora Zantedeschi,1
3047,Valentina Giavazzi,645,Ylena In Albon,1
3047,Valentina Giavazzi,1904,Martina Kudelova,1
3047,Valentina Giavazzi,7781,Pia Lovric,1
3047,Valentina Giavazzi,7659,Ioana Zvonaru,1
3047,Valentina Giavazzi,1870,Nicole Gadient,1
3048,Joanne Zuger,2709,Yuki Naito,3
3049,Alice Zapolla,2934,Giorgia Pinto,1
3049,Alice Zapolla,1469,Naima Karamoko,1
3050,Taylor Dean,2240,Maria Masini,1
3050,Taylor Dean,2234,Amandine Cazeaux,1
3050,Taylor Dean,3049,Alice Zapolla,1
3051,Rebeka Kern,2529,Magdalena Stoilkovska,1
3051,Rebeka Kern,4490,Aubane Droguet,1
3051,Rebeka Kern,1523,Karin Kennel,1
3051,Rebeka Kern,2609,Angelica Moratelli,1
3051,Rebeka Kern,2212,Tatiana Pieri,1
3051,Rebeka Kern,2183,Yukina Saigo,1
3052,Giulia Turconi,2106,Andreina Pino,1
3052,Giulia Turconi,7072,Valentina Losciale,1
3052,Giulia Turconi,1704,Safiya Carrington,1
3053,Lenka Stara,6942,Petra Csabi,1
3053,Lenka Stara,458,Dejana Radanovic,1
3053,Lenka Stara,1450,Ivonne Cavalle Reimers,1
3053,Lenka Stara,314,Timea Babos,1
3053,Lenka Stara,1563,Anastasia Kulikova,1
3053,Lenka Stara,1357,Anastasia Detiuc,1
3053,Lenka Stara,1475,Irina Cantos Siemers,1
3053,Lenka Stara,1649,Andreea Prisacariu,1
3053,Lenka Stara,1876,Denisa Hindova,1
3053,Lenka Stara,6485,Lisa Pigato,1
3053,Lenka Stara,1884,Kristyna Hrabalova,1
3053,Lenka Stara,1878,Laura Svatikova,1
3053,Lenka Stara,1863,Tereza Mihalikova,1
3053,Lenka Stara,661,Arianne Hartono,1
3053,Lenka Stara,1904,Martina Kudelova,1
3053,Lenka Stara,1860,Chantal Skamlova,1
3053,Lenka Stara,1575,Vanda Lukacs,1
3053,Lenka Stara,641,Susanne Celik,1
3053,Lenka Stara,217,Ekaterina Alexandrova,1
3053,Lenka Stara,2295,Agnes Bukta,1
3053,Lenka Stara,693,Alexandra Cadantu,1
3053,Lenka Stara,6447,Katarina Kuzmova,1
3053,Lenka Stara,7780,Magdalena Hedrzak,1
3053,Lenka Stara,1728,Noelia Zeballos,1
3054,Kiara Petrovicka,1894,Barbora Miklova,1
3054,Kiara Petrovicka,1224,Anna Morgina,1
3054,Kiara Petrovicka,1821,Kirsten Andrea Weedon,1
3054,Kiara Petrovicka,1179,Vivian Heisen,1
3054,Kiara Petrovicka,1936,Anastasiya Shoshyna,1
3054,Kiara Petrovicka,664,Noa Liauw A Fong,1
3054,Kiara Petrovicka,1491,Anastasia Vdovenco,1
3054,Kiara Petrovicka,2203,Charlotte Roemer,1
3054,Kiara Petrovicka,1507,Jelena Stojanovic,1
3054,Kiara Petrovicka,6976,Ekaterina Makarova 1996,1
3055,Barbora Matusova,1982,Sandra Samir,3
3056,Nicole Melichar,315,Ons Jabeur,2
3057,Marina Yudanov,1859,Laura Ioana Andrei,2
3057,Marina Yudanov,1733,Maria Fernanda Herazo Gonzalez,2
3057,Marina Yudanov,2138,Suzan Lamens,2
3058,Caijsa Wilda Hennemann,1161,Lina Gjorcheska,2
3059,Rebecca Ehn,2034,Molly Helgesson,1
3059,Rebecca Ehn,3224,Anastasiya Poplavska,1
3059,Rebecca Ehn,2823,Draginja Vukovic,1
3059,Rebecca Ehn,700,Francesca Jones,1
3059,Rebecca Ehn,2221,Mia Nicole Eklund,1
3059,Rebecca Ehn,2060,Andreea Ghitescu,1
3059,Rebecca Ehn,2088,Jacqueline Cabaj Awad,1
3060,Jennifer Jussi,3743,Alessandra Gisonna,1
3060,Jennifer Jussi,3196,Tamara Tomic,1
3060,Jennifer Jussi,2609,Angelica Moratelli,1
3060,Jennifer Jussi,1569,Nadiya Kolb,1
3060,Jennifer Jussi,2327,Csilla Argyelan,1
3061,Maryna Kolb,2037,Julita Saner,1
3061,Maryna Kolb,1352,Gabriela Pantuckova,1
3061,Maryna Kolb,1379,Gabriela Horackova,1
3061,Maryna Kolb,8804,Valeriia Cherfus,1
3061,Maryna Kolb,2344,Alexandra Perper,1
3061,Maryna Kolb,1400,Mirjam Bjorklund,1
3061,Maryna Kolb,6984,Maria Fernanda Morales,1
3061,Maryna Kolb,1519,Elina Nepliy,1
3061,Maryna Kolb,1936,Anastasiya Shoshyna,1
3061,Maryna Kolb,1569,Nadiya Kolb,1
3062,Paulina Wulcan,1106,Cornelia Lister,1
3062,Paulina Wulcan,1103,Sviatlana Pirazhenka,1
3062,Paulina Wulcan,694,Isabella Shinikova,1
3062,Paulina Wulcan,1520,Valeriya Pogrebnyak,1
3062,Paulina Wulcan,75,Magdalena Frech,1
3062,Paulina Wulcan,3059,Rebecca Ehn,1
3062,Paulina Wulcan,2044,Anna Maria Procacci,1
3063,Ida Ferding,1556,Maileen Nuudi,1
3063,Ida Ferding,2000,Brenda Njuki,1
3064,Julia Lovqvist,2179,Fanny Ostlund,3
3065,Sara Salemyr,8516,Victoria Carlsten,1
3065,Sara Salemyr,3064,Julia Lovqvist,1
3066,Clara Tauson,414,Katarina Zavatska,2
3067,Karolina Tilander,2958,Georgia Andreea Craciun,1
3067,Karolina Tilander,1484,Ainhoa Atucha Gomez,1
3068,Louise Brunskog,1270,Barbara Gatica,2
3068,Louise Brunskog,1733,Maria Fernanda Herazo Gonzalez,2
3069,Adna Sofradzija,2179,Fanny Ostlund,2
3070,Klara Milicevic,3066,Clara Tauson,1
3070,Klara Milicevic,2037,Julita Saner,1
3070,Klara Milicevic,3403,Aurora Zantedeschi,1
3070,Klara Milicevic,7075,Margaux Rouvroy,1
3070,Klara Milicevic,1530,Angelina Zhuravleva,1
3070,Klara Milicevic,9140,Denise Hrdinkova,1
3070,Klara Milicevic,1879,Aneta Laboutkova,1
3070,Klara Milicevic,3064,Julia Lovqvist,1
3071,Leticia Temirhanova,2034,Molly Helgesson,1
3071,Leticia Temirhanova,1544,Daria Kruzhkova,1
3071,Leticia Temirhanova,7350,Olivia Malm,1
3072,Supapitch Kuearum,1793,Jiangxue Han,2
3072,Supapitch Kuearum,2556,Bunyawi Thamchaiwat,2
3072,Supapitch Kuearum,3074,Punnin Kovapitukted,2
3073,Julaluck Sae Eung,3078,Apichaya Runglerdkriangkrai,1
3073,Julaluck Sae Eung,1195,Jia Qi Kang,1
3073,Julaluck Sae Eung,2514,Prerna Bhambri,1
3073,Julaluck Sae Eung,1180,Kwan Yau Ng,1
3074,Punnin Kovapitukted,1210,Patcharin Cheapchandej,2
3075,Mai Napatt Nirundorn,1210,Patcharin Cheapchandej,2
3076,Mananchaya Sawangkaew,476,Sabina Sharipova,1
3076,Mananchaya Sawangkaew,494,Bibiane Schoofs,1
3076,Mananchaya Sawangkaew,461,Lesley Kerkhove,1
3076,Mananchaya Sawangkaew,3074,Punnin Kovapitukted,1
3076,Mananchaya Sawangkaew,228,Zarina Diyas,1
3076,Mananchaya Sawangkaew,3072,Supapitch Kuearum,1
3076,Mananchaya Sawangkaew,691,Shuyue Ma,1
3076,Mananchaya Sawangkaew,31,Harriet Dart,1
3076,Mananchaya Sawangkaew,497,Karman Thandi,1
3076,Mananchaya Sawangkaew,2690,Ayumi Koshiishi,1
3076,Mananchaya Sawangkaew,1563,Anastasia Kulikova,1
3076,Mananchaya Sawangkaew,1212,Nudnida Luangnam,1
3076,Mananchaya Sawangkaew,1499,Berfu Cengiz,1
3076,Mananchaya Sawangkaew,1982,Sandra Samir,1
3076,Mananchaya Sawangkaew,2029,Gozal Ainitdinova,1
3076,Mananchaya Sawangkaew,1768,Mana Ayukawa,1
3076,Mananchaya Sawangkaew,1408,Leonie Kung,1
3076,Mananchaya Sawangkaew,1449,Magali Kempen,1
3076,Mananchaya Sawangkaew,2709,Yuki Naito,1
3076,Mananchaya Sawangkaew,2556,Bunyawi Thamchaiwat,1
3076,Mananchaya Sawangkaew,1345,Chihiro Muramatsu,1
3076,Mananchaya Sawangkaew,2719,Moyuka Uchijima,1
3076,Mananchaya Sawangkaew,1306,Akiko Omae,1
3076,Mananchaya Sawangkaew,1304,Kyoka Okamura,1
3077,Natcharee Teerachodjiranon,7210,Himeno Sakatsume,1
3077,Natcharee Teerachodjiranon,1221,Rutuja Bhosale,1
3077,Natcharee Teerachodjiranon,7138,Fitriana Sabrina,1
3077,Natcharee Teerachodjiranon,2172,Chanikarn Silakul,1
3077,Natcharee Teerachodjiranon,2023,Nina Stadler,1
3077,Natcharee Teerachodjiranon,2556,Bunyawi Thamchaiwat,1
3077,Natcharee Teerachodjiranon,2719,Moyuka Uchijima,1
3077,Natcharee Teerachodjiranon,1210,Patcharin Cheapchandej,1
3077,Natcharee Teerachodjiranon,1320,Alana Parnaby,1
3077,Natcharee Teerachodjiranon,1420,Cristina Adamescu,1
3077,Natcharee Teerachodjiranon,2790,Sung Hee Han,1
3077,Natcharee Teerachodjiranon,8674,Mariya Polishchuk,1
3077,Natcharee Teerachodjiranon,230,Alexandra Bozovic,1
3078,Apichaya Runglerdkriangkrai,1224,Anna Morgina,1
3078,Apichaya Runglerdkriangkrai,1210,Patcharin Cheapchandej,1
3078,Apichaya Runglerdkriangkrai,6957,Amber Washington,1
3078,Apichaya Runglerdkriangkrai,2994,Emeline Dartron,1
3078,Apichaya Runglerdkriangkrai,2490,Zhibek Kulambayeva,1
3078,Apichaya Runglerdkriangkrai,641,Susanne Celik,1
3078,Apichaya Runglerdkriangkrai,2172,Chanikarn Silakul,1
3078,Apichaya Runglerdkriangkrai,2163,Tamachan Momkoonthod,1
3078,Apichaya Runglerdkriangkrai,2161,Yeong Won Jeong,1
3078,Apichaya Runglerdkriangkrai,7214,Chie Kezuka,1
3078,Apichaya Runglerdkriangkrai,2095,Eva Siskova,1
3078,Apichaya Runglerdkriangkrai,1336,Marianna Zakarlyuk,1
3078,Apichaya Runglerdkriangkrai,1934,Lucia Bronzetti,1
3078,Apichaya Runglerdkriangkrai,1343,Kajsa Rinaldo Persson,1
3078,Apichaya Runglerdkriangkrai,1479,Emily Casteleyn,1
3078,Apichaya Runglerdkriangkrai,1227,Natasha Palha,1
3078,Apichaya Runglerdkriangkrai,1689,Lorraine M Guillermo,1
3078,Apichaya Runglerdkriangkrai,2724,Michaela Haet,1
3079,Georgiana Ruhrig,8589,Andra Cristina Captan,1
3079,Georgiana Ruhrig,2745,Hua Chen Lee,1
3079,Georgiana Ruhrig,1405,Irina Ramialison,1
3079,Georgiana Ruhrig,7552,Natasha Russell,1
3079,Georgiana Ruhrig,1539,Joana Eidukonyte,1
3079,Georgiana Ruhrig,74,Naiktha Bains,1
3079,Georgiana Ruhrig,2605,Maria Vittoria Viviani,1
3079,Georgiana Ruhrig,1381,Aneta Kladivova,1
3080,Alisa Kleybanova,260,Kaia Kanepi,1
3080,Alisa Kleybanova,1206,Varatchaya Wongteanchai,1
3080,Alisa Kleybanova,435,Anhelina Kalinina,1
3080,Alisa Kleybanova,301,Luksika Kumkhum,1
3080,Alisa Kleybanova,785,Ulrikke Eikeri,1
3080,Alisa Kleybanova,428,Elitsa Kostova,1
3080,Alisa Kleybanova,903,Sara Tomic,1
3081,Natthapat Piwbangruk,1210,Patcharin Cheapchandej,2
3081,Natthapat Piwbangruk,3074,Punnin Kovapitukted,2
3081,Natthapat Piwbangruk,3076,Mananchaya Sawangkaew,2
3082,Kelly Poggensee Wei,1691,Tori Kinard,1
3083,Aunchisa Chanta,1212,Nudnida Luangnam,3
3084,Arisara Jongma,1768,Mana Ayukawa,1
3084,Arisara Jongma,2773,Milana Maslenkova,1
3084,Arisara Jongma,1739,Ying Zhang,1
3084,Arisara Jongma,8680,Chhinda Som,1
3084,Arisara Jongma,2713,Ji Hee Choi,1
3084,Arisara Jongma,1335,Mai Minokoshi,1
3084,Arisara Jongma,565,Julia Glushko,1
3084,Arisara Jongma,2383,Olga Helmi,1
3084,Arisara Jongma,7535,Nana Kawagishi,1
3084,Arisara Jongma,1793,Jiangxue Han,1
3085,Thitirat Kanaphuet,476,Sabina Sharipova,1
3085,Thitirat Kanaphuet,7366,Nadia Ravita,1
3085,Thitirat Kanaphuet,4198,Yinglak Jittakoat,1
3085,Thitirat Kanaphuet,7534,Honoka Kobayashi,1
3085,Thitirat Kanaphuet,2163,Tamachan Momkoonthod,1
3085,Thitirat Kanaphuet,6945,Sariaka Veronika Rachelle Radilofe,1
3085,Thitirat Kanaphuet,1210,Patcharin Cheapchandej,1
3085,Thitirat Kanaphuet,1195,Jia Qi Kang,1
3085,Thitirat Kanaphuet,3007,Ekaterina Vishnevskaya,1
3085,Thitirat Kanaphuet,2231,Vlada Ekshibarova,1
3085,Thitirat Kanaphuet,1673,Michika Ozeki,1
3085,Thitirat Kanaphuet,2128,Yu Ting Hsieh,1
3085,Thitirat Kanaphuet,2729,Sakura Hondo,1
3085,Thitirat Kanaphuet,2513,I Hsuan Cho,1
3085,Thitirat Kanaphuet,2688,Aiko Yoshitomi,1
3086,Dolavee Tumthong,1201,Hanyu Guo,1
3086,Dolavee Tumthong,1802,Sowjanya Bavisetti,1
3086,Dolavee Tumthong,1735,Meiqi Guo,1
3086,Dolavee Tumthong,7210,Himeno Sakatsume,1
3086,Dolavee Tumthong,3078,Apichaya Runglerdkriangkrai,1
3086,Dolavee Tumthong,1763,Akgul Amanmuradova,1
3086,Dolavee Tumthong,1764,Miyabi Inoue,1
3086,Dolavee Tumthong,6970,Sravya Shivani Chilakalapudi,1
3086,Dolavee Tumthong,3076,Mananchaya Sawangkaew,1
3086,Dolavee Tumthong,1177,Ya Hsuan Lee,1
3086,Dolavee Tumthong,1212,Nudnida Luangnam,1
3086,Dolavee Tumthong,2745,Hua Chen Lee,1
3086,Dolavee Tumthong,1210,Patcharin Cheapchandej,1
3086,Dolavee Tumthong,2505,Yi Tsen Cho,1
3086,Dolavee Tumthong,3090,Ya Hsin Lee,1
3086,Dolavee Tumthong,2026,Katharina Lehnert,1
3086,Dolavee Tumthong,2512,Man Ying Maggie Ng,1
3086,Dolavee Tumthong,2729,Sakura Hondo,1
3087,Thasaporn Naklo,7278,Katja Wiersholm,1
3087,Thasaporn Naklo,1894,Barbora Miklova,1
3087,Thasaporn Naklo,3499,Nadja Gilchrist,1
3087,Thasaporn Naklo,2690,Ayumi Koshiishi,1
3087,Thasaporn Naklo,1197,Nicha Lertpitaksinchai,1
3087,Thasaporn Naklo,495,En Shuo Liang,1
3088,Lauren Marker,429,Katie Swan,1
3088,Lauren Marker,1668,Marcela Zacarias,1
3088,Lauren Marker,1671,Madeleine Kobelt,1
3088,Lauren Marker,1456,Helene Scholsen,1
3088,Lauren Marker,809,Yue Yuan,1
3088,Lauren Marker,546,Ana Sofia Sanchez,1
